"id","writ_id","tag_name","标签内容","父项id","开始时间","修改时间","数据导入类型，是否是本系统生成的数据 默认0 ","地区编码","操作类型","uuid","分类分级","加载时间","数据导入类型，是否是本系统生成的数据 默认0 ","地区编码"
WSE3205001000037844107923456,WS3205001000037843843682304,tag1,（苏苏张）应急复查〔2025〕430号,,2025-08-20 13:53:23.000,2025-08-20 13:53:23.000,"0","320500",i,febf378d-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000037844137283584,WS3205001000037843843682304,writTypeName,整改复查意见书,,2025-08-20 13:53:23.000,2025-08-20 13:53:23.000,"0","320500",i,febf37b8-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103405756416,WS3205001000039103275732992,tag2,张家港市美泰克机械有限公司,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf396e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103422533632,WS3205001000039103275732992,tag3,"2025年08月05日",,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf399c-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103443505152,WS3205001000039103275732992,tag4,责令限期整改,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf39c5-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103451893760,WS3205001000039103275732992,tag5,（苏苏张）应急责改〔2025〕368号,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf39ed-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103460282368,WS3205001000039103275732992,tag6Item,装配车间、原材料车间安全通道的杂物已搬离，保持通畅,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf3a16-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103472865280,WS3205001000039103275732992,probIds,ERP320500994550042431852544,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf3a3e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103485448192,WS3205001000039103275732992,checkIds,EP320500994548822581448704,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf3a68-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103493836800,WS3205001000039103275732992,tag1,（苏苏张）应急复查〔2025〕431号,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf3a92-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000039103502225408,WS3205001000039103275732992,writTypeName,整改复查意见书,,2025-08-20 13:58:23.000,2025-08-20 13:58:23.000,"0","320500",i,febf3ab9-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703872,WS3205001000045053671903232,tag2,吴江市易达喷织有限公司,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3b2c-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703873,WS3205001000045053671903232,tag3,江苏省苏州市吴江区平望镇,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3b5b-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703874,WS3205001000045053671903232,tag4,严跃明,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3b88-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703875,WS3205001000045053671903232,tag5,冶金等工贸,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3bb1-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703876,WS3205001000045053671903232,tag6,"2025年08月20日","0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3bdc-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703877,WS3205001000045053671903232,tag62,"2025年08月20日","0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3c05-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703878,WS3205001000045053671903232,tag7,张正洪、王海,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3c2e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703879,WS3205001000045053671903232,tag9,现场和资料检查,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3c56-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703881,WS3205001000045053671903232,tag20,计划检查,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3d42-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703882,WS3205001000045053671903232,tag8Item,是否按规定开展安全生产教育培训并告知有关的安全生产事项（违反《中华人民共和国安全生产法》规定）,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3d6c-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703883,WS3205001000045053671903232,tag8Item,是否按规定开展安全生产教育培训并告知有关的安全生产事项（违反《江苏省安全生产条例》规定）,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3d96-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703884,WS3205001000045053671903232,tag8Item,特种作业人员是否按规定经专门的安全作业培训并取得相应资格，上岗作业,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3dc0-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703885,WS3205001000045053671903232,tag8Item,是否按规定设置安全生产管理机构或者配备安全生产管理人员,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3de9-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703886,WS3205001000045053671903232,tag8Item,是否为从业人员提供符合国家或行业标准的安全防护用品,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3e12-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703887,WS3205001000045053671903232,tag8Item,生产经营单位是否按照《江苏省生产经营单位安全风险管理条例》的规定，定期报告较大以上安全风险的,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3e3b-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045053818703888,WS3205001000045053671903232,tag1,（苏苏江平）应急检查〔2025〕826号,"0",2025-08-20 14:22:02.000,2025-08-20 14:22:02.000,"0","320500",i,febf3e66-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045280051073024,WS3205001000045053671903232,hearReportDis,"0",,2025-08-20 14:22:56.000,2025-08-20 14:22:56.000,"0","320500",i,febf3e90-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045522943217664,WS3205001000045053671903232,hearReportDis,"0",,2025-08-20 14:23:54.000,2025-08-20 14:23:54.000,"0","320500",i,febf3eb8-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765952,WS3205001000045749498548224,tag2,张家港市塘桥盛贤洗烫服务部,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf3f76-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765953,WS3205001000045749498548224,tag3,江苏省苏州市张家港市塘桥镇顾家产业园,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf407c-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765954,WS3205001000045749498548224,tag4,朱伟贤,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf40d1-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765955,WS3205001000045749498548224,tag5,厂长,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf41dc-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765956,WS3205001000045749498548224,tag6,"13706222988","0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf422f-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765957,WS3205001000045749498548224,tag7,生产车间,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf4283-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765958,WS3205001000045749498548224,tag8,"2025年08月20日13时30分","0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf42b7-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765959,WS3205001000045749498548224,tag9,"2025年08月20日14时05分","0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf42e4-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765960,WS3205001000045749498548224,tag10,张家港市塘桥镇综合行政执法和安全生产监督管理办公室二中队,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf430e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765961,WS3205001000045749498548224,tag11,林辰、陆家祯,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf433a-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765962,WS3205001000045749498548224,tag12,"10050797409、10050797121","0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf4364-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765963,WS3205001000045749498548224,tag13,"2025年8月20日，我机关执法人员在张家港市塘桥盛贤洗烫服务部厂长朱伟贤的陪同下，对该单位的生产车间和安全生产管理台账资料进行了执法检查，执法检查过程全程录音录像，检查情况如下：","0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf4391-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765964,WS3205001000045749498548224,tag14Item,已按规定设置安全生产管理机构或者配备安全生产管理人员,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf43be-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765965,WS3205001000045749498548224,tag14Item,已为从业人员提供符合国家或行业标准的安全防护用品,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf44db-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765966,WS3205001000045749498548224,tag14Item,生产经营单位使用被派遣劳动者的，未将被派遣劳动者纳入本单位从业人员统一管理，未对被派遣劳动者进行岗位安全操作规程和安全操作技能的教育和培训（违反《江苏省安全生产条例》规定）,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf4508-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000045749632765967,WS3205001000045749498548224,tag1,（苏苏张塘）应急现记〔2025〕688号,"0",2025-08-20 14:24:48.000,2025-08-20 14:24:48.000,"0","320500",i,febf4532-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265792,WS3205001000050606578077696,tag2,吴江港生丝织有限公司,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf470e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265793,WS3205001000050606578077696,tag3,江苏省苏州市吴江区吴江高新区（盛泽镇）西二环999号,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf473d-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265794,WS3205001000050606578077696,tag4,徐士元,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4768-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265795,WS3205001000050606578077696,tag5,总经理,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4791-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265796,WS3205001000050606578077696,tag6,"139015598929","0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf47bc-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265797,WS3205001000050606578077696,tag7,车间及仓库,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf47e7-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265798,WS3205001000050606578077696,tag8,"2025年08月20日13时06分","0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4812-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265799,WS3205001000050606578077696,tag9,"2025年08月20日14时06分","0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4841-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265800,WS3205001000050606578077696,tag10,苏州市吴江区应急管理局,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf486b-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265801,WS3205001000050606578077696,tag11,陈聪、金雨薇,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4895-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265802,WS3205001000050606578077696,tag12,"10050599267、10050599265","0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf48bf-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265803,WS3205001000050606578077696,tag13,企业从事喷水喷气加工，主要设备有喷水织机159台，喷气织机72台，整浆并2台，倍捻机39台，员工50人。企业另有厂房进行出租，园区内共有21家租户。对该企业的现场检查情况如下：,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf48ee-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265804,WS3205001000050606578077696,tag14Item,对承包单位、承租单位的安全生产工作统一协调、管理，且定期进行安全检查,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4919-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265805,WS3205001000050606578077696,tag14Item,查验企业电工的特种作业证，核实特种作业人员已按照规定经专门的安全作业培训并取得相应资格，上岗作业,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4947-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265806,WS3205001000050606578077696,tag14Item,直接关系生产安全的监控、报警、防护等设施、设备、装置，保证正常运行、使用,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4970-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265807,WS3205001000050606578077696,tag14Item,企业主要负责人有效建立健全本单位安全生产责任制并对落实情况进行监督考核,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf499a-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265808,WS3205001000050606578077696,tag14Item,已按规定开展安全生产教育培训并告知有关的安全生产事项（违反《中华人民共和国安全生产法》规定）,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf49c5-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265809,WS3205001000050606578077696,tag14Item,已按规定开展安全生产教育培训并告知有关的安全生产事项（违反《江苏省安全生产条例》规定）,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf49ef-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265810,WS3205001000050606578077696,tag14Item,特种作业人员已按规定经专门的安全作业培训并取得相应资格，上岗作业,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4a18-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265811,WS3205001000050606578077696,tag14Item,已建立健全事故隐患排查制度，采取技术、管理措施，及时发现并消除事故隐患,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4a42-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265812,WS3205001000050606578077696,tag14Item,已按规定设置安全生产管理机构或者配备安全生产管理人员,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4b05-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265813,WS3205001000050606578077696,tag14Item,已为从业人员提供符合国家或行业标准的安全防护用品,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4b2f-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265814,WS3205001000050606578077696,tag14Item,企业不存在关闭、破坏直接关系生产安全的监控、报警、防护、救生设备、设施，或者篡改、隐瞒、销毁其相关数据、信息,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4b5a-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265815,WS3205001000050606578077696,tag14Item,工业企业建立安全风险辨识管控制度,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4b85-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265816,WS3205001000050606578077696,tag14Item,工业企业进行较大以上安全风险公示或者设置重大安全风险警示牌,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4bb0-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265817,WS3205001000050606578077696,tag14Item,工业企业将安全风险管控纳入年度安全生产教育培训计划或者已组织实施,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4bda-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265818,WS3205001000050606578077696,tag14Item,生产经营单位已按照《江苏省生产经营单位安全风险管理条例》的规定，定期报告较大以上安全风险的,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4c05-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265819,WS3205001000050606578077696,tag14Item,工业企业建立安全风险档案,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4c2e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000053046291468293,WS3205001000052502579646464,tag7,生产车间,"0",2025-08-20 14:53:47.000,2025-08-20 14:53:47.000,"0","320500",i,fec837fd-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265820,WS3205001000050606578077696,tag14Item,生产经营单位与承包单位、承租单位签订专门的安全生产管理协议且在承包合同、租赁合同中明确各自的安全生产管理职责，对承包单位、承租单位的安全生产工作统一协调、管理,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,febf4c97-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265821,WS3205001000050606578077696,tag14Item,生产经营单位未使用被派遣劳动者的，督促企业将派遣劳动者纳入本单位从业人员统一管理，并对被派遣劳动者进行岗位安全操作规程和安全操作技能的教育和培训,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,fec82ce3-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265822,WS3205001000050606578077696,tag14Item,整浆并设备已安装红外急停装置,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,fec82da1-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265823,WS3205001000050606578077696,tag14Item,喷水三车间西侧的配电柜上未张贴小心触电的警示标志，标准依据：GB 2894-2008《安全标志及其使用导则》表 2-7 条：当心触电;,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,fec82e04-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265824,WS3205001000050606578077696,tag14Item,一楼喷气车间旁的穿综扒扣处未使用36V以下安全电压，标准依据：《纺织工业企业安全管理规范》AQ7002-2007 第 11.2.7.7 第二款：穿筘架照明灯具及吸停经片器应当采用安全电压;,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,fec82e5e-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265825,WS3205001000050606578077696,tag14Item,"二楼倍捻车间西侧的配电柜周边堆放易燃可燃物，标准依据：GB/T13869-2017《用电安全导则》第5.1.1条一般条件下,用电产品的周围应留有足够的安全通道和工作空间,且不应堆放易燃、易爆和腐蚀性物品。","0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,fec82ec2-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265826,WS3205001000050606578077696,tag14Item,喷水三车间西南侧的一处出口缺少安全出口标识及应急照明灯，标准依据：《纺织工业企业安全管理规范》AQ7002-2007 14.3.8,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,fec82f22-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000050989199265827,WS3205001000050606578077696,tag1,（苏苏江）应急现记〔2025〕833号,"0",2025-08-20 14:45:37.000,2025-08-20 14:45:37.000,"0","320500",i,fec8312c-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221282689024,WS3205001000051221106528256,tag3Item,喷水三车间西侧的配电柜上未张贴小心触电的警示标志，标准依据：GB 2894-2008《安全标志及其使用导则》表 2-7 条：当心触电;,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec83284-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221295271936,WS3205001000051221106528256,tag3Item,一楼喷气车间旁的穿综扒扣处未使用36V以下安全电压，标准依据：《纺织工业企业安全管理规范》AQ7002-2007 第 11.2.7.7 第二款：穿筘架照明灯具及吸停经片器应当采用安全电压;,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec832e9-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221307854848,WS3205001000051221106528256,tag3Item,"二楼倍捻车间西侧的配电柜周边堆放易燃可燃物，标准依据：GB/T13869-2017《用电安全导则》第5.1.1条一般条件下,用电产品的周围应留有足够的安全通道和工作空间,且不应堆放易燃、易爆和腐蚀性物品。",,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec8332f-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221320437760,WS3205001000051221106528256,tag3Item,喷水三车间西南侧的一处出口缺少安全出口标识及应急照明灯，标准依据：《纺织工业企业安全管理规范》AQ7002-2007 14.3.8,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec83360-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
WSE3205001000051221328826368,WS3205001000051221106528256,tag2,吴江港生丝织有限公司,,2025-08-20 14:46:32.000,2025-08-20 14:46:32.000,"0","320500",i,fec8338f-7de5-11f0-b4a9-fa163e11a32f,"1",Thu Aug 21 01:35:07 CST 2025,,苏州市
