"主键","创建者","create_time","更新者","update_time","排序","是否删除  -1：已删除  0：正常","父级部门id","虚拟标识：存在一个虚拟的部门，用来查询所有下级部门中的数据；","部门编码","部门名称","简称","区域名称","部门地址","government","人名政府地址","bureau","复议安监局地址","court","诉讼人民法院地址","bank","缴纳银行地址","bank_account","邮政编码","级别","部门全称","地图id","1 公章 1 执法专用章","writ_dept_name","数据导入类型,是否是本系统生成的数据 默认0 ","地区编码","操作类型","uuid","分类分级","加载时间","是否删除名称-1:已删除,0:正常","部门编码名称","邮政编码名称","级别名称","数据导入类型名称,是否是本系统生成的数据,默认0 ","地区编码名称"
"320509",,2020-08-05 21:59:46.000,"0effa5bb-7711-488c-916c-c23830a77bfd",2026-01-17 22:39:52.000,1,"0","3205",0,"320509",苏州市吴江区应急管理局,苏苏江,苏州市应急管理局,苏州市吴江区永康路536号,苏州市吴江区人民政府,苏州市吴江区开平路1000号,苏州市应急管理局,苏州市姑苏区区虎丘路88号,苏州市吴中区人民法院,苏州市姑苏区金储街298号,苏州农村商业银行营业部（原名：吴江农村商业银行）,苏州市吴江区中山南路路1777号,"0706678011120100448577
","215200","3",苏州市吴江区应急管理局,"320509","1",苏州市吴江区应急管理局,"320500","320500",u,"090ef3a0-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500427431460744466432,"1",2021-04-23 11:40:03.000,"1",2026-01-17 22:39:58.000,21,"0","320582",1,"320582210000",杨舍镇综合行政执法局,苏苏张,,杨舍镇南苑西路152号,张家港市人民政府,,无,,常熟人民法院,,中国工商银行张家港支行,,"800480101","215612","4",张家港市杨舍镇综合行政执法局,,,张家港市杨舍镇人民政府,"320500","320500",u,"090f9b47-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320582080000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,2,"0","320582",0,"320582020000",办公室,苏苏张,苏州市应急管理局,张家港市华昌路505号,张家港市人民政府,张家港市人民中路28号,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市财税大厦分理处,张家港市人民中路50号张家港市财政大厦,"1102028809000002192-002
","215600","4",张家港市应急管理局,,,张家港市应急管理局,"320500","320500",u,"090efaa3-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320501070000",,2020-08-05 21:59:46.000,"1",2021-12-20 20:21:41.000,14,-1,"320501",0,"320501140000",防汛防旱处,苏苏,江苏省应急厅,苏州工业园区现代大道999号现代大厦六楼,苏州市人民政府,苏州市姑苏区三香路998号,江苏省应急管理厅,南京市鼓楼区北京西路15号,姑苏区人民法院,苏州市姑苏区金储街298号,工行,无,无,"215011","4",苏州市应急管理局,,,苏州市应急管理局,"320500","320500",u,"090eeb27-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507001","297ec0a85c1e8b79015c1e997ab70001",2021-03-01 18:51:51.000,"297ec0a85c1e8b79015c1e997ab70001",2021-12-20 20:21:41.000,3,-1,"320507",0,"320507001",苏州市相城区元和街道,苏苏相元,苏州市相城区,,苏州市相城区人民政府,苏州市相城区阳澄湖东路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,,,"215100","4",苏州市相城区元和街道,"320507001",,,"320500","320500",u,"090eee66-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509000008","689e54cc-3f33-456d-a16b-d451c0a3daf7",2021-04-15 10:41:33.000,"1",2026-01-17 22:39:53.000,50009,"0","320509",0,"320509010400",一中队,苏苏江,吴江区,苏州市吴江区永康路536号,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区应急管理局,,"2",苏州市吴江区应急管理局,"320500","320500",u,"090ef3ee-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
e2b969b2-a531-44f3-ad76-edb2ebb51c05,,2021-05-11 09:41:12.000,"1",2026-01-27 12:39:39.000,50109,"0","320509",0,"320509050200",松陵街道综合行政执法和安全生产监督管理办公室,苏苏江东松,松陵街道,,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,,,,"215200","4",松陵街道综合行政执法和安全生产监督管理办公室,,"2",松陵街道综合行政执法和安全生产监督管理办公室,"320500","320500",u,"090fdbb4-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320585396672775084838912,"1",2021-01-28 14:36:00.000,"1",2026-01-17 22:40:00.000,2,"0","320585030000",1,"320585030400",二中队,苏苏太,,苏州市太仓市高新区县府东街99号,太仓市人民政府,,苏州市应急管理局,,常熟市人民法院,,工商银行太仓支行,,"1102024009000121073","215400","5",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"090f9d29-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"3205",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:51.000,5,"0","320002",1,"3205",苏州市,暂无,江苏省应急厅,苏州市姑苏区虎丘路88号,苏州市人民政府,苏州市姑苏区三香路998号,江苏省应急管理厅,南京市鼓楼区北京西路15号,吴中区人民法院,苏州市姑苏区金储街298号,工行,无,"无
","215011","2",暂无,"3205",,暂无,"320500","320500",u,"090eea0d-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282959128685449216,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,6,"0","320583",1,"320583060000",基础科,苏苏昆,,昆山市夏东街689号A栋,昆山市人民政府（昆山市司法局）,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,中国建设银行股份有限公司昆山分行营业部,, 32201986436051511978-703201,,"4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"090f9169-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320585643036062389637120,"1",2022-12-09 10:35:45.000,"1",2026-01-17 22:40:00.000,6,"0","320585030000",1,"320585030700",工贸中队,苏苏太,,苏州市太仓市高新区县府东街99号,太仓市人民政府,,苏州市应急管理局,,常熟市人民法院,,工商银行太仓支行,,"1102024009000121073","215400","5",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"6ecd5e0b-77e4-11ed-bd47-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283040684582113280,"1",2020-08-05 21:59:46.000,"1",2026-02-12 22:39:23.000,41,"0","320583",1,"320583410000",锦溪镇综合行政执法和安全生产监督管理办公室,苏苏昆锦,,,昆山市人民政府,昆山市前进西路1801号B栋609,苏州市应急管理局, 苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,中国建设银行,,"32201986436051511978-822101",,"4",锦溪镇综合行政执法和安全生产监督管理办公室,,,昆山市应急管理局,"320500","320500",i,"090f928e-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500280736027448971264,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,44,"0","320505",0,"320505440000",镇湖街道安监办,苏苏高,,苏州市高新区科普路58号,苏州市虎丘区人民政府,苏州市虎丘区科普路58号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,姑苏区金储路298号,浦发银行新区支行,苏州市虎丘区狮山路8号,"89030155260000505，账户名：苏州高新区非税收入财政汇缴专户","215163","4",苏州高新区（虎丘区）应急管理局,,,苏州高新区（虎丘区）应急管理局,"320500","320500",u,"090f8caf-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282958166260453376,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,2,"0","320583",1,"320583020000",办公室,苏苏昆,,,昆山市人民政府,昆山市前进西路1801号B栋609,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,张家港市人民东路100号,中国建设银行股份有限公司昆山分行营业部,, 32201986436051511978-703201,,"4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"090f9132-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500414783088619425792,"1",2021-03-19 13:59:56.000,,2021-12-20 20:21:45.000,20,-1,"320501",1,"320501200000",巡查督查处,苏苏,,苏州工业园区现代大道999号现代大厦六楼,苏州市人民政府,,江苏省应急管理厅,,姑苏区人民法院,,工行,,无,"215011","4",苏州市应急管理局,,,苏州市应急管理局,"320500","320500",u,"090f9913-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507070000",,2020-08-05 21:59:46.000,USER3205198,2026-01-17 22:39:52.000,5,"0","320507",0,"320507050000",危险化学品管理科（行政审批科）,苏苏相,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,苏州市应急管理局,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国工商银行相城支行,苏州市相城区嘉元路666号,"1102026509000073364
","215131","4",苏州市相城区应急管理局,,,苏州市相城区应急管理局,"320500","320500",u,"090ef025-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320508050000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,8,"0","320508",0,"320508110000",其他执法人员,苏苏姑,苏州市应急管理局,苏州市姑苏区西环路2115号,姑苏区人民政府,苏州市姑苏区平川路510号,苏州市应急管理局,苏州市姑苏区虎丘路88号,吴中区人民法院,昆山市前进东路1258号,中国工商银行苏州分行 ,苏州市姑苏区阊胥路88号,"1102020209000119258
","215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区应急管理局,"320500","320500",u,"090ef378-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500327487368036618240,USER3205190,2020-08-05 21:59:46.000,USER3205198,2026-01-17 22:39:57.000,17,"0","320507",1,"320507540000",苏州市相城区望亭镇人民政府,苏苏相望,,苏州市相城区望亭镇明珠广场4幢,相城区人民政府,,,,苏州市姑苏区人民法院,,中国农业银行望亭支行,,"539001040006189","215155","4",苏州市相城区望亭镇人民政府,,"2",苏州市相城区望亭镇人民政府,"320500","320500",u,"090f9659-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283929010843422720,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,46,"0","320581",1,"320581460000",东南街道,苏苏常东,,常熟市东南街道金麟路29号,常熟市人民政府,常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行,,"10523501040006855","215500","4",常熟市东南街道综合行政执法局,,,常熟市人民政府东南街道办事处,"320500","320500",u,"090f946a-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320581060000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,2,"0","320581",0,"320581020000",办公室,苏苏常,苏州市应急管理局,常熟市富阳路8号,常熟市人民政府,常熟市金沙江路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,,账号029701或通过常熟市罚没缴款电子通知书二维码扫码缴费,"215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",u,"090ef8b4-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507150000",,2020-08-05 21:59:46.000,"1",2020-11-03 13:28:45.000,50,-1,"320507",0,"320507500000",澄阳街道安监中队,苏苏相澄阳,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,苏州市应急管理局,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国工商银行相城支行,苏州市相城区嘉元路666号,"1102026509000073364
","215131","4",苏州市相城区应急管理局,,,苏州市相城区应急管理局,"0","320500",u,"090ef23e-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500315052741493788672,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,56,"0","320581",0,"320581560000",高新区,苏苏常高,,常熟市东南大道288号东南国际大厦5楼,常熟市人民政府,常熟市金沙江路6号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,张家港市人民东路100号,,,,"215500","4",常熟高新技术产业开发区安全生产监督管理和环境保护局,,,常熟高新技术产业开发区安全生产监督管理和环境保护局,"320500","320500",u,"090f962d-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507102","297ec0a85c1e8b79015c1e997ab70001",2021-03-01 18:51:51.000,,2021-12-20 20:21:42.000,6,-1,"320507",0,"320507102",苏州市相城区望亭镇,苏苏相望,苏州市相城区,,苏州市相城区人民政府,苏州市相城区阳澄湖东路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,,,"215100","4",苏州市相城区望亭镇,"320507102",,,"320500","320500",u,"090ef14f-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509105900","102785a6-8a70-4695-9ffd-4798d631ba3a",2021-04-15 10:41:33.000,"1",2026-01-27 17:40:10.000,50103,"0","320509",0,"320509040100",盛泽镇安环局,苏苏江,吴江高新区,,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,,,,"215200","4",苏州市吴江区盛泽镇人民政府,,"2",苏州市吴江区盛泽镇人民政府,"320500","320500",u,"090ef55f-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320582070000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,11,"0","320582",0,"320582220000",危化品监督管理科,苏苏张,苏州市应急管理局,张家港市华昌路505号,张家港市人民政府,张家港市人民中路28号,苏州市应急管理局,苏州市虎丘路88号,常熟市人民法院,昆山市前进东路1258号,中国工商银行张家港市财税大厦分理处,张家港市人民中路50号张家港市财政大厦,"1102028809000002192-002
","215600","4",张家港市应急管理局,,,张家港市应急管理局,"320500","320500",u,"090efa90-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320585030000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:54.000,3,"0","320585",0,"32058503",执法大队,苏苏太,苏州市应急管理局,苏州市太仓市高新区县府东街99号,太仓市人民政府,苏州市太仓市高新区县府东街99号,苏州市应急管理局,苏州市姑苏区虎丘路88号,常熟市人民法院,苏州市淮河路2号,工商银行太仓支行,苏州市太仓市上海东路10号,"1102024009000121073
","215400","4",太仓市应急管理局,,,太仓市应急管理局,"320500","320500",u,"090efb93-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283953553414819840,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:57.000,47,"0","320581",1,"320581470000",海虞镇,苏苏常海,,常熟市海虞镇海阳路61号,常熟市人民政府,常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟支行,,执法单位编码：042003,"215500","4",常熟市海虞镇人民政府,,,常熟市海虞镇人民政府,"320500","320500",u,"090f94df-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320506040000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:51.000,98,"0","320506",0,"320506410000",综合执法局安监办,苏苏吴,苏州市应急管理局,苏州市吴中区越溪塔韵路苏街198号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227
","215104","4",苏州市吴中区应急管理局,,,苏州市吴中区应急管理局,"320500","320500",u,"090eed59-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509000009","689e54cc-3f33-456d-a16b-d451c0a3daf7",2021-04-15 11:41:35.000,"1",2026-01-17 22:39:53.000,50010,"0","320509",0,"320509010500",二中队,苏苏江,吴江区,苏州市吴江区永康路536号,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,苏州农村商业银行营业部（原名：吴江农村商业银行）,,"0706678011120100448577","215200","4",苏州市吴江区应急管理局,,"2",苏州市吴江区应急管理局,"320500","320500",u,"090ef3ff-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500415096991853318144,"1",2021-03-20 10:47:16.000,"1",2026-01-17 22:39:58.000,8,"0","320508",1,"320508120000",苏锦街道,苏苏姑,,苏州市姑苏区西环路2115号,姑苏区人民政府,,苏州市应急管理局,,吴中区人民法院,,中国工商银行苏州分行,,执法机构代码：10441001,"215000","4",苏州市姑苏区应急管理局,,,苏州市姑苏区综合行政执法局,"320500","320500",u,"090f9928-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320505913443957789167616,"1",2024-12-24 15:00:12.000,"1",2026-01-17 22:39:59.000,4,"0","320583010000",1,"320583030400",执法二中队（高新区）,苏苏昆,,昆山市夏东街689号A栋,昆山市人民政府,,苏州市应急管理局,,常熟市人民法院,,中国建设银行股份有限公司昆山分行营业部,,"32201986436051511978-703201","215300","4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"30710b91-c21a-11ef-b4a9-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500282467036649492480,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,31,"0","320506",1,"320506530000",木渎镇,苏苏吴木,,,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,,,,,"4",苏州市吴中区木渎镇人民政府,,,苏州市吴中区木渎镇人民政府,"320500","320500",u,"090f9041-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500439360237934219264,"0effa5bb-7711-488c-916c-c23830a77bfd",2021-05-26 09:40:45.000,"1",2023-04-27 20:10:12.000,50085,"0","320509",1,"32050906113",禁用,苏苏江禁,,苏州市吴江区永永康路536号,,,,,苏州市吴中区人民法院,,,,,"215200","4",苏州市吴江区禁用帐户,,,,"320500","320500",i,f32a5d40-2c46-11ec-b626-fa163e11a32f,"1","2026-03-12 01:00:10",,,,,,苏州市
"320507080000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,16,"0","320507",0,"320507450000",苏州市相城区渭塘镇人民政府,苏苏相渭,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,苏州市相城区嘉元路666号,,"215131","4",苏州市相城区渭塘镇人民政府,,,苏州市相城区渭塘镇人民政府,"320500","320500",u,"090ef03b-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507007","297ec0a85c1e8b79015c1e997ab70001",2021-03-01 18:51:51.000,"297ec0a85c1e8b79015c1e997ab70001",2021-12-20 20:21:41.000,2,-1,"320507",0,"320507007",苏州市相城区澄阳街道,苏苏相澄阳,苏州市相城区,,苏州市相城区人民政府,苏州市相城区阳澄湖东路8号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,,,,"215100","4",苏州市相城区澄阳街道,"320507007",,,"320500","320500",u,"090eeea6-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500280741553763258368,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,36,"0","320506",1,"320506520000",光福镇,苏苏吴光,,苏州市吴中区越溪塔韵路苏街198号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227","215104","4",苏州市吴中区光福镇人民政府,,,苏州市吴中区光福镇人民政府,"320500","320500",u,"090f8e86-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509010000",,2020-08-05 21:59:46.000,"1",2022-09-01 12:44:50.000,6,-1,"320509",0,"320509060000",基础科,苏苏江,苏州市应急管理局,苏州市吴江区永康路536号,苏州市吴江区人民政府,苏州市吴江区开平路1000号,苏州市应急管理局,苏州市姑苏区区虎丘路88号,苏州市吴中区人民法院,苏州市姑苏区金储街298号,苏州农村商业银行营业部（原名：吴江农村商业银行）  0706678011120100448577,苏州市吴江区中山南路路1777号,"0706678011120100448577
","215200","4",苏州市吴江区应急管理局,,,苏州市吴江区应急管理局,"320500","320500",u,"090ef4a1-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500424984875796271104,"1",2021-04-16 17:38:11.000,"1",2026-03-03 22:38:55.000,50,"0","320583",1,"320583500000",淀山湖镇综合行政执法和安全生产监督管理办公室,苏苏昆淀,,,昆山人民政府,,昆山市司法局,,常熟市人民法院,,,,,,"4",淀山湖镇综合行政执法和安全生产监督管理办公室,,,昆山市应急管理局,"320500","320500",i,"090f9a8b-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320505913445147289587712,"1",2024-12-24 15:04:55.000,"1",2026-01-17 22:39:59.000,6,"0","320583010000",1,"320583030600",执法四中队（张浦、锦溪、周庄）,苏苏昆,,昆山市夏东街689号A栋,昆山市人民政府,,苏州市应急管理局,,常熟市人民法院,,中国建设银行股份有限公司昆山分行营业部,,"32201986436051511978-703201","215300","4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"30710bc7-c21a-11ef-b4a9-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500283922537019084800,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:56.000,41,"0","320581",1,"320581410000",常福街道,苏苏常常,,常熟市联丰路58号,常熟市人民政府,常熟市金沙江路6号,,,苏州市姑苏区人民法院,张家港市人民东路100号,中国农业银行常熟分行,常熟市海虞北路17号,"007001","215500","4",常熟市人民政府常福街道办事处,,,常熟市人民政府常福街道办事处,"320500","320500",u,"090f9408-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320506070000",,2020-08-05 21:59:46.000,"1",2020-11-26 00:58:29.000,44,-1,"320506",0,"320506440000",综合执法局,苏苏吴,苏州市应急管理局,苏州市吴中区越溪塔韵路苏街198号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,苏州市应急管理局,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227
","215104","6",苏州市吴中区应急管理局,,,苏州市吴中区应急管理局,"0","320500",u,"090eee04-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507","297ec0a85c1e8b79015c1e997ab70001",2020-08-05 21:59:46.000,USER3205190,2026-01-17 22:39:52.000,1,"0","3205",0,"320507",苏州市相城区应急管理局,苏苏相,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,苏州市应急管理局,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国工商银行相城支行,苏州市相城区嘉元路666号,"1102026509000073364
","215131","3",苏州市相城区应急管理局,"320507",,苏州市相城区应急管理局,"320500","320500",u,"090eee4e-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500280738144486166528,"1",2020-08-05 21:59:46.000,"1",2026-01-17 22:39:55.000,34,"0","320506",0,"320506430000",东山镇,苏苏吴东,,苏州市吴中区越溪塔韵路苏街198号,吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227","215104","4",苏州市吴中区东山镇人民政府,,,苏州市吴中区东山镇人民政府,"320500","320500",u,"090f8d45-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320505913444582656577536,"1",2024-12-24 15:02:40.000,"1",2026-01-17 22:39:59.000,5,"0","320583010000",1,"320583030500",执法三中队（花桥、千灯、淀山湖）,苏苏昆,,昆山市夏东街689号A栋,昆山市人民政府,,苏州市应急管理局,,常熟市人民法院,,中国建设银行股份有限公司昆山分行营业部,,"32201986436051511978-703201","215300","4",昆山市应急管理局,,,昆山市应急管理局,"320500","320500",u,"30710bab-c21a-11ef-b4a9-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320506090000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:51.000,2,"0","320506",0,"320506020000",办公室,苏苏吴,苏州市应急管理局,苏州市吴中区越溪苏街198号,苏州市吴中区人民政府,苏州市吴中区太湖东路288号,,苏州市姑苏区虎丘路88号,苏州市姑苏区人民法院,苏州市姑苏区金储街298号,工商银行吴中支行,吴中区东吴北路18号,"1102026209000058227
","215104","4",苏州市吴中区应急管理局,,,苏州市吴中区应急管理局,"320500","320500",u,"090eee25-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320509107900","102785a6-8a70-4695-9ffd-4798d631ba3a",2021-04-15 10:41:33.000,"1",2026-01-27 12:39:39.000,50104,"0","320509",0,"320509080100",七都镇综合行政执法和安全生产监督管理办公室,苏苏江七,七都镇,,苏州市吴江区人民政府,,苏州市应急管理局,,苏州市吴中区人民法院,,,,,"215200","4",苏州市吴江区七都镇人民政府,,"2",苏州市吴江区七都镇人民政府,"320500","320500",u,"090ef573-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
DEPT320500379217521405857792,"1",2020-12-11 10:35:04.000,,2022-08-25 22:45:20.000,7,-1,"320581",1,"320581070000",应急指挥科,苏苏常,,常熟市富阳路8号,常熟市人民政府,,苏州市应急管理局,,姑苏区人民法院,,农业银行常熟支行,,"""常熟市财政局罚没收入专户执法单位编码：007001""","215500","4",常熟市应急管理局,,,常熟市应急管理局,"320500","320500",i,"090f972c-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
"320507010000",,2020-08-05 21:59:46.000,"1",2026-01-17 22:39:52.000,3,"0","320507",0,"320507030000",执法大队,苏苏相,苏州市应急管理局,苏州市相城区嘉元路6号,相城区人民政府,苏州市相城区阳澄湖东路8号行政中心主楼2号楼,苏州市应急管理局,苏州市虎丘路88号,苏州市姑苏区人民法院,苏州市金储街298号,中国工商银行相城支行,苏州市相城区嘉元路666号,"1102026509000073364
","215131","4",苏州市相城区应急管理局,,,苏州市相城区应急管理局,"320500","320500",u,"090eef56-b2fc-11eb-bca6-fa163e11a32f","1","2026-03-12 01:00:10",,,,,,苏州市
