"时间戳","主键ID","检查主键ID","社会信用代码","省编码","市编码","区县编码","乡镇编码","隐患等级（1：一般隐患 2：重大隐患）","隐患详情","整改建议","整改状态(0：未整改 1：已整改)","提交行政执法状态","预估/期限整改时间","风险表id","风险代码","检查时间","检查部门","隐患状态","信息来源：1-企业自查 2-监管检查 3-监管部门下发 4-行政执法检查","记录表id"," info表id","原表id","创建人","创建日期","修改人","修改日期"," 数据来源","计划id"
2026-03-16 21:01:27.000,"8aae07328deef202018df3b45438262b","8aae07328deef202018df3b45437262a","91320506685897200C","320000","320500","320506","320506009","1",仓库内，产品的内垫用的空纸盒堆高太高。,责令拆分堆放,"1","0",2024-03-15 15:10:00.000,,,2024-02-29 15:11:38.000,,"1","5",,,,,,,2024-03-21 10:13:37.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328deef202018df3f4617f0f1c","8aae07328deef202018df3f4617e0f1b","913205827573165416","320000","320500","320582","320582101","1",有通道堵塞现象,清理通道,"1","0",2024-03-01 16:17:00.000,,,2024-02-29 16:21:36.000,,"1","5",,,,,,,2024-03-01 15:13:15.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328deef202018df3fa36e71b6f","8aae07328deef202018df3fa36e61b6e","91320509734422894M","320000","320500","320509","320509004","1",北车间一处配电柜安全警示不符合规范要求。,更换国标标志。,"1","0",2024-03-29 16:22:00.000,,,2024-02-29 16:27:58.000,,"1","5",,,,,,,2024-11-22 13:41:01.000,,"20240101030002"
2026-03-16 21:01:27.000,"8aae07328deef202018df77957b353fb","8aae07328deef202018df77957b153fa","91320507689632699P","320000","320500","320505","320505101","2",涉粉涉爆,安全警示明确可视化，人员防护措施到位，操作设备保护,"1","0",2024-03-01 08:43:00.000,,"0303",2024-03-01 08:45:41.000,,"1","1","250e2287c938423aa98cb8be46ae4768",,"8a73353cefa8415da47b8282d472b5e0",,,,2024-03-22 10:36:25.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df781544863bb","8aae07328deef202018df781544663ba","91320507681638738X","320000","320500","320507","320507003","1",酒精没标签,"","1","0",2024-03-01 08:52:00.000,,"0399",2024-03-01 08:54:25.000,,"1","1",a4bd7e837ec34474a053c1cf86dc4b0b,,"10dc761b7b744a18a0fdf31a5a3100d5",,,,2024-03-01 08:58:17.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df78987667139","8aae07328deef202018df78987637134","913205077589898791","320000","320500","320507","320507006","1",吊带有破损，,需及时检查和清理吊带，达到报废标准的吊具必须做报废处理。,"1","0",2024-03-15 23:40:00.000,,"0306",2024-03-01 09:03:22.000,,"1","1","254e73df59d8472c8dd40f9f5522f10a",,"7fdec8e825794c0cb9373a0c5bed3715",,,,2024-03-06 14:50:29.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df7ab027f2bb5","8aae07328deef202018df7ab027e2bb4","91320582331129749U","320000","320500","320582","320582100","1",通道有椅子,把椅子拿掉,"1","0",2024-03-01 08:36:00.000,,,2024-03-01 09:39:56.000,,"1","5",,,,,,,2024-03-01 09:43:08.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df7bb0f8e4822","8aae07328deef202018df7bb0f8d4821","913205823217066452","320000","320500","320582","320582100","1",违规登高作业,加强教育培训，规范登高作业流程,"1","0",2024-03-02 09:55:00.000,,,2024-03-01 09:57:28.000,安监科,"1","6",,,,,,,2024-03-22 10:28:38.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328deef202018df7c8a669617d","8aae07328deef202018df7c8a668617c","91320594301901590B","320000","320500","320507","320507109","1",空压机漏油，保养时间到,空压机保养,"1","0",2024-03-01 10:14:00.000,,,2024-03-01 10:12:19.000,,"1","5",,,,,,,2024-03-01 10:13:47.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df7ee24dc2bbe","8aae07328deef202018df7ee24da2bbd","91320594072753968A","320000","320500","320571","320571492","1",随意放置手持切割机,摆放于正确位置,"1","0",2024-03-01 13:51:00.000,,,2024-03-01 10:53:16.000,,"1","5",,,,,,,2024-03-01 10:54:15.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df7f4f56938c9","8aae07328deef202018df7f4f56838c8","913205095884633470","320000","320500","320509","320509110","1",一般,一般,"0","0",2024-05-01 10:57:00.000,,,2024-03-01 11:00:42.000,,"1","5",,,,,,,2024-03-01 11:00:42.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df7f5d5ea3a59","8aae07328deef202018df7f5d4e03a58","91320500784978153X","320000","320500","320507","320507004","1",设备防护盖脱落,立即整改,"1","0",2024-03-01 17:00:00.000,,"0301",2024-03-01 11:01:40.000,,"1","1","4aed006d1e9747e7b1919f5d38247974",,"514816320aae673b575e096afac89a6a",,,,2024-03-01 11:03:24.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df7f6e3c73c7f","8aae07328deef202018df7f6e3c63c7e","91320509MA1T5NXU0E","320000","320500","320509","320509109","1",现场灭火器堵塞,建议及时移除现场灭火器前货物，保持畅通,"1","0",2024-03-02 11:01:00.000,,,2024-03-01 11:02:49.000,,"1","5",,,,,,,2024-03-01 11:03:43.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df7fe8b734b12","8aae07328deef202018df7fe8b724b11","91320592086933994L","320000","320500","320582","320582403","1",压缩空气储罐压力表未见检定标识。,"","1","0",2024-04-01 11:10:00.000,,"0314",2024-03-01 11:11:11.000,张家港市,"1","2","504318e001f141d0bf3c46d74d9ad435",,"48d0d9fcad274a9bac797d7905632143",,,,2024-03-13 14:24:26.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328deef202018df82233ad7908","8aae07328deef202018df82233ac7907","92320582MA1PHEPT96","320000","320500","320582","320582199","1",电箱门未关,关门,"1","0",2024-03-01 11:47:00.000,,,2024-03-01 11:50:08.000,,"1","5",,,,,,,2024-03-01 11:55:48.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df8b24d610dad","8aae07328deef202018df8b24d600dac","913205827849849089","320000","320500","320582","320582103","1",表盘损坏,"","1","0",2024-03-01 14:30:00.000,,,2024-03-01 14:27:31.000,,"1","5",,,,,,,2024-03-01 14:30:32.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df8b6f6531671","8aae07328deef202018df8b6f6531670","91320583MA1NFMR036","320000","320500","320583","320583108","1",逃生通道自查,已整改,"0","0",2024-03-01 14:30:00.000,,,2024-03-01 14:32:37.000,,"1","5",,,,,,,2024-03-01 14:32:37.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df8ca07683baa","8aae07328deef202018df8ca07663ba9","91320582MA20RDL23E","320000","320500","320582","320582105","1",压力表到期未检测,立即将检测好的压力表更换,"1","0",2024-03-01 15:00:00.000,,"0314",2024-03-01 14:53:26.000,,"1","1",c5988ae405524fd98bc35fa1fd1fd6e8,,b5514f203b7f4babfec2d4a86f20fb51,,,,2024-03-01 14:57:43.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df8fc36d2365a","8aae07328deef202018df8fc36d23659","91320507722844416R","320000","320500","320507","320507003","1",激光切割时防护门未关,发现立即教育整改,"1","0",2024-03-01 15:46:00.000,,,2024-03-01 15:48:15.000,,"1","5",,,,,,,2024-03-01 15:55:29.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018df9013c763ff5","8aae07328deef202018df9013c753ff4","92320507MA1TA9U3XW","320000","320500","320507","320507003","1",灭火器压力表丢失,"","1","0",2024-03-15 15:52:00.000,,"0399",2024-03-01 15:53:44.000,,"1","1",feda9416d8e54c02a6e1640be6551719,,"0e88059390f761423fa973a80d76859f",,,,2024-03-26 14:55:56.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018dfd9e8cf1321a","8aae07328deef202018dfd9e8cf03219","91320594MA1MPK9W9M","320000","320500","320571","320571493","1","1.有车辆维停在消防通道上2，车间安全疏散标识被车架子遮挡","1.通知门岗处理违停车辆2.通知车间主管，安排将车架子移到其他地方，保持疏散要求","1","0",2024-03-02 17:00:00.000,,,2024-03-02 13:24:03.000,,"1","5",,,,,,,2024-03-19 10:03:38.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018dfdaca90b3c84","8aae07328deef202018dfdaca90b3c83","91320583346278798F","320000","320500","320583","320583102","1",通道堵塞,立即整改，保持通道畅通,"0","0",2024-03-02 13:38:00.000,,,2024-03-02 13:39:28.000,,"1","5",,,,,,,2024-03-02 13:39:28.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018dfe54377753e5","8aae07328deef202018dfe54377653e4","91320583MA1PCN3N7Y","320000","320500","320583","320583102","1",货物堵消防通道,拉走货物,"1","0",2024-03-02 16:40:00.000,,,2024-03-02 16:42:29.000,,"1","5",,,,,,,2024-03-04 10:54:55.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018e06e9e1b400af","8aae07328deef202018e06e9e1b300ae","91320582749419014J","320000","320500","320582","320582103","1",行车操作时没有佩戴安全帽,行车操作时佩戴安全帽,"1","0",2024-03-08 08:38:00.000,,,2024-03-04 08:42:55.000,,"1","5",,,,,,,2024-03-04 08:47:35.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018e07216f6f5936","8aae07328deef202018e07216f6e5935","91320582MAC1N25TXC","320000","320500","320582","320582101","1",车间西出口疏散指示灯不亮,立即整改,"1","0",2024-03-05 09:40:00.000,,,2024-03-04 09:43:36.000,,"1","5",,,,,,,2024-03-04 09:50:41.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018e0738e43b7ee2","8aae07328deef202018e0738e43a7ee1","913205075703849905","320000","320500","320507","320507109","1",消防通道堵塞,清理所有杂物,"1","0",2024-03-05 10:04:00.000,,,2024-03-04 10:09:13.000,,"1","5",,,,,,,2024-03-11 11:03:20.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328deef202018e0769857b5fc6","8aae07328deef202018e0769857a5fc5","913205837473396006","320000","320500","320583","320583103","1",光线不好,立即整改,"1","0",2024-03-04 11:00:00.000,,,2024-03-04 11:02:20.000,,"1","5",,,,,,,2024-03-04 11:03:42.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e07d13e018e07d964120883","8aae07328e07d13e018e07d9640f0882","91320509695477453R","320000","320500","320509","320509001","1",实验室地面有杂物和剩余物料未清理干净,立即安排人员清理干净,"1","0",2024-03-04 15:59:00.000,,"0299",2024-03-04 13:04:31.000,,"1","1",ea6103eb8f4e4c6a84af4c4af22889ca,,bf07361aa25db1fd9754dad4725e76e9,,,,2024-03-04 13:05:59.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e07d13e018e08168dfe6a0f","8aae07328e07d13e018e08168dfd6a0e","913205825703435153","320000","320500","320582","320582104","1",发现一台灭火器压力不足,限期整改,"1","0",2024-03-31 13:07:00.000,,,2024-03-04 14:11:20.000,,"1","5",,,,,,,2024-03-04 15:17:14.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e07d13e018e084bfbf45814","8aae07328e07d13e018e084bfbf35813","91320583MA2025KQ58","320000","320500","320583","320583102","2",安全出口被挡,即刻整改,"1","0",2024-03-04 14:23:00.000,,,2024-03-04 15:09:41.000,,"1","5",,,,,,,2024-03-07 11:04:16.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e6b9f34018e74ae781163b4","8aae07328e6b9f34018e74ae781063b3","913205007394008893","320000","320500","320507","320507109","2",中毒,"","0","0",2024-03-25 16:15:00.000,,,2024-03-25 16:16:15.000,,"1","5",,,,,,,2024-03-25 16:16:15.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c3437731d81","8aae07328e08b972018e0c34376f1d80","913205820502921527","320000","320500","320582","320582100","1",仓库安全通道l畅通,清理堆放杂物,"1","0",2024-03-05 09:16:00.000,,"0999",2024-03-05 09:22:12.000,,"1","1",c6e83d16876e42f0bf8a25738e65f741,,"0129af71692843ad8501d263fe01104c",,,,2024-03-26 10:13:51.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c3437931d82","8aae07328e08b972018e0c34376f1d80","913205820502921527","320000","320500","320582","320582100","1",脱水机吊钩损坏,更换吊钩,"1","0",2024-03-05 09:16:00.000,,"0999",2024-03-05 09:22:12.000,,"1","1",c6e83d16876e42f0bf8a25738e65f741,,"0129af71692843ad8501d263fe01104c",,,,2024-03-26 10:14:41.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c4c73e04c5b","8aae07328e08b972018e0c4c73d84c5a","91320507572558990C","320000","320500","320507","320507109","1",桶堵住安全通道,立即移开,"1","0",2024-03-05 09:54:00.000,,,2024-03-05 09:48:41.000,,"1","5",,,,,,,2024-03-25 16:22:21.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c692c4910ff","8aae07328e08b972018e0c692c4710fe","91320594MA1WRB5K0H","320000","320500","320582","320582101","1",丙烷气瓶和氧气气瓶捆绑一起使用,"","1","0",2024-04-05 10:19:00.000,,"0707",2024-03-05 10:20:03.000,高新技术产业开发区（塘桥镇）,"1","2","4c2db388d9ce48f4bafab898ecde4d08",,"42259bab85a491513a0f016a531db40f",,,,2024-11-26 14:20:14.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c70d449215c","8aae07328e08b972018e0c70d448215b","913205816748660112","320000","320500","320581","320581107","1",员工未佩戴安全帽,教育批评，立即改正,"1","0",2024-03-05 10:25:00.000,,,2024-03-05 10:28:25.000,,"1","5",,,,,,,2024-03-18 15:40:57.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c839fc94de7","8aae07328e08b972018e0c839fc74de6","91320594301979507P","320000","320500","320571","320571492","1",设备未按照要求开机点检,"","1","0",2024-03-05 17:01:00.000,,,2024-03-05 10:48:57.000,,"1","5",,,,,,,2024-03-05 10:55:55.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c83a0364de8","8aae07328e08b972018e0c839fc74de6","91320594301979507P","320000","320500","320571","320571492","1",设备未按照要求每日开机点检,"","1","0",2024-03-05 17:01:00.000,,,2024-03-05 10:48:57.000,,"1","5",,,,,,,2024-03-05 10:56:42.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c83a0414de9","8aae07328e08b972018e0c839fc74de6","91320594301979507P","320000","320500","320571","320571492","1",消防器材未按照要求没月点检,"","1","0",2024-03-05 17:01:00.000,,,2024-03-05 10:48:57.000,,"1","5",,,,,,,2024-03-05 10:53:14.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0c8baf686029","8aae07328e08b972018e0c8baf656028","913205923461130530","320000","320500","320582","320582403","1",木材物料堆放与立柱未保持安全距离。,"","1","0",2024-04-05 10:55:00.000,,"0309",2024-03-05 10:57:45.000,张家港市,"1","2","5e47d973a71b41c9862a4196ce769278",,efd201e7b5f84e5492ae438e16c8588f,,,,2024-03-18 10:50:57.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0ca499201618","8aae07328e08b972018e0ca4991a1617","91320582MA22FR4T0H","320000","320500","320582","320582100","1",灭火器三月份未自查,尽快自查,"1","0",2024-03-05 11:22:00.000,,"0309",2024-03-05 11:24:57.000,,"1","1","0141e6d7e1604d9f82a4505a42c93833",,"2d454edb07d4407490e844bde4b57e6b",,,,2024-03-05 11:29:23.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0cfe74c75c6d","8aae07328e08b972018e0cfe74c65c6c","91320581251429776P","320000","320500","320581","320581202","1",一楼丙酮泵吸入口法兰静电跨接脱落,重新安装,"1","0",2024-03-08 13:00:00.000,,"0219",2024-03-05 13:03:06.000,,"1","1","165a35c116054278b4f568f8b4842104",,"02976b3f1aa14e25a8110871eed0fcc6",,,,2024-03-07 08:45:33.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0d0870b165be","8aae07328e08b972018e0d0870b065bd","91320581251429776P","320000","320500","320581","320581202","1",一楼尾气压缩机循环水管排放阀未有堵头,安装堵头,"1","0",2024-03-09 13:12:00.000,,"0219",2024-03-05 13:14:01.000,,"1","1","165a35c116054278b4f568f8b4842104",,"6c000a119e7cf275a243041bc80a6731",,,,2024-03-07 12:54:36.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0d1282937151","8aae07328e08b972018e0d1282927150","91320582313709387B","320000","320500","320582","320582100","1",配电柜门未关闭,"","1","0",2024-03-05 14:21:00.000,,,2024-03-05 13:25:01.000,,"1","5",,,,,,,2024-03-05 13:25:41.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0d1781ce791a","8aae07328e08b972018e0d1781cd7919","91320581251429776P","320000","320500","320581","320581202","1",液氯仓库洗眼器防尘帽未盖,盖好防尘帽,"1","0",2024-03-08 15:29:00.000,,"0219",2024-03-05 13:30:28.000,,"1","1","165a35c116054278b4f568f8b4842104",,"5999382614a747b5ace061b91512dd4a",,,,2024-03-07 13:05:49.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0d40deab3443","8aae07328e08b972018e0d40dea93442","91320585MA1MP09R3M","320000","320500","320585","320585102","1",分区常闭防火门前有托盘堆放,联系仓储清理货物，并教育员工堵挡逃生门的危害，加强消防意识！,"1","0",2024-03-07 17:30:00.000,,"0309",2024-03-05 14:15:39.000,,"1","1",c3971b34c3e54845b782a2ca1d7bed36,,"7615c8b1eb8b477b95ab69b3c246aeaf",,,,2024-03-06 10:42:38.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0d6542a9133c","8aae07328e08b972018e0d6542a8133b","91320583MA1MBA0M66","320000","320500","320583","320583102","1",两个栈板材料暂放在通道中间,立即移开,"1","0",2024-03-05 14:47:00.000,,,2024-03-05 14:55:24.000,,"1","5",,,,,,,2024-03-05 15:09:57.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0d914e6828ed","8aae07328e08b972018e0d914e6728ec","91320582711582940T","320000","320500","320582","320582106","1",加热圈使用异常,更换加热圈,"1","0",2024-03-05 15:38:00.000,,,2024-03-05 15:43:30.000,,"1","5",,,,,,,2024-03-05 15:48:14.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e0df036d43f71","8aae07328e08b972018e0df036d33f70","91320583MA1TD93BX9","320000","320500","320583","320583108","1",消防通道堵塞,保持消防通道畅通，移开阻挡的货物,"1","0",2024-03-05 17:21:00.000,,,2024-03-05 17:27:10.000,,"1","5",,,,,,,2024-03-06 09:27:13.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1154f8993fa8","8aae07328e08b972018e1154f7c13fa7","91320582089365259H","320000","320500","320582","320582100","1","货梯载人
",口头提醒,"1","0",2024-03-06 09:14:00.000,,"0309",2024-03-06 09:16:05.000,,"1","1",f151c8cdbf9c4eddb73268c522fe44ae,,b2b8ba077b2548628e571ba38919c691,,,,2024-03-06 09:20:30.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e115abb2a4ac7","8aae07328e08b972018e115abb294ac6","91320583MA1P2WHD4R","320000","320500","320583","320583102","1",车间现场消防通道堵塞,立即整改,"1","0",2024-03-06 09:16:00.000,,,2024-03-06 09:22:23.000,,"1","5",,,,,,,2024-03-06 12:04:51.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e11671e6c6167","8aae07328e08b972018e11671e6c6166","913205830676076326","320000","320500","320583","320583102","1",消防通道堵住,立即整改,"1","0",2024-03-06 09:37:00.000,,,2024-03-06 09:35:54.000,,"1","5",,,,,,,2024-03-06 10:26:34.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e11dd5aba3834","8aae07328e08b972018e11dd5ab93833","91320506MA1X2TXT62","320000","320500","320505","320505400","1",安全通道导流标识损坏,及时购买并更换导流标识,"1","0",2024-03-10 20:41:00.000,,,2024-03-06 11:45:03.000,,"1","5",,,,,,,2024-03-06 11:46:07.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e11ec8fbf4594","8aae07328e08b972018e11ec8f204593","91320507589989041D","320000","320500","320507","320507105","1",通道内堆放杂物，已安排人员挪走。,安排人员挪走,"0","0",2024-03-12 12:00:00.000,,,2024-03-06 12:01:40.000,,"1","5",,,,,,,2024-03-06 12:01:40.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e11f2c31f4934","8aae07328e08b972018e11f2c31f4933","91320506MA1W0PHD06","320000","320500","320506","320506103","1",已整改,已整改,"1","0",2024-03-06 12:06:00.000,,,2024-03-06 12:08:26.000,,"1","5",,,,,,,2024-03-06 12:30:36.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e11fbb6da4f19","8aae07328e08b972018e11fbb6d94f18","91320582551241409R","320000","320500","320582","320582103","1",安装应急照明灯,安装应急照明灯,"1","0",2024-03-07 00:00:00.000,,,2024-03-06 12:18:13.000,,"1","5",,,,,,,2024-03-06 12:19:48.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e122095cb6734","8aae07328e08b972018e122095c96733","91320581MA256Q3X84","320000","320500","320581","320581107","1",电箱门敞开,"","1","0",2024-03-06 13:00:00.000,,"0717",2024-03-06 12:58:29.000,,"1","1","99ef719f1d4d48b09ceb626bb168a05c",,f47cabeea3d7e73bb6c3c1ef93c60a5f,,,,2024-03-06 12:59:27.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e124da6d61786","8aae07328e08b972018e124da6d51785","91320509791970619G","320000","320500","320509","320509004","1",消防通道堵塞,立即清除,"1","0",2024-03-06 13:28:00.000,,,2024-03-06 13:47:43.000,,"1","5",,,,,,,2024-03-06 13:58:29.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1284e9c46e04","8aae07328e08b972018e1284e9c26e03","91320592MA1X2GM542","320000","320500","320582","320582403","1",空压机处配电箱箱门未关,"","1","0",2024-04-06 14:47:00.000,,"0314",2024-03-06 14:48:04.000,保税区,"1","2","758b99f1eba74a1bbf9bed159be93ba8",,"844fb98eb2274526a5f297d359e61996",,,,2024-08-10 09:46:36.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e08b972018e12d3e947180d","8aae07328e08b972018e12d3e946180c","91320582346275298Y","320000","320500","320582","320582107","1",灭火器旁边堆放了一些产品物料,清理杂物,"1","0",2024-03-08 16:09:00.000,,,2024-03-06 16:14:22.000,,"1","5",,,,,,,2024-03-06 16:16:11.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e136ad8875adb","8aae07328e08b972018e136ad8865ada","91320509799079505Q","320000","320500","320509","320509003","1",逃生通道堵塞,清理逃生通道 保持畅通,"1","0",2024-03-06 18:58:00.000,,,2024-03-06 18:59:13.000,,"1","5",,,,,,,2024-03-06 19:01:32.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e167325563faf","8aae07328e08b972018e167325543fae","913205926082583175","320000","320500","320582","320582403","1",面粉厂电机堵头材料不符合要求,"","1","0",2024-04-07 09:06:00.000,,"0801",2024-03-07 09:07:09.000,保税区,"1","2","5aaf4d7c354144d582f0e8489c790096",,"92cbd9f26abe4ca29d0451cccaaa5d1f",,,,2024-03-08 16:24:26.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e08b972018e170b38060da7","8aae07328e08b972018e170b38050da6","9132050757030054X8","320000","320500","320507","320507100","1",气瓶未安装防倾斜,固定安装防倾斜装置,"1","0",2024-03-09 11:50:00.000,,"0707",2024-03-07 11:53:15.000,,"1","1",a95b049336844deeb6f138c0605916db,,af56a2a529d914c8783d40b747ed6868,,,,2024-03-07 11:55:46.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1785e68e3ce4","8aae07328e08b972018e1785e68d3ce3","91320507MA263YRL9C","320000","320500","320507","320507105","1",门口堆了箱子,箱子挪到安全地方,"1","0",2024-03-07 14:04:00.000,,,2024-03-07 14:07:15.000,,"1","5",,,,,,,2024-05-11 14:27:02.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e17a799830736","8aae07328e08b972018e17a7997c0735","91320581MA20BDG240","320000","320500","320581","320581201","1",安全通道有小物品,物品移开,"1","0",2024-03-07 14:41:00.000,,,2024-03-07 14:44:04.000,,"1","5",,,,,,,2024-03-07 14:44:43.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e17b2f3c81e46","8aae07328e08b972018e17b2f3c71e45","91320583743138676T","320000","320500","320583","320583108","1",消防通道堵塞,机台移走，保持畅通。,"1","0",2024-03-07 17:00:00.000,,,2024-03-07 14:56:28.000,,"1","5",,,,,,,2024-03-07 15:04:11.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e17b48fa12125","8aae07328e08b972018e17b48fa02124","91320583MA1TEK7K4T","320000","320500","320583","320583107","1",无,"","1","0",2024-03-07 14:54:00.000,,,2024-03-07 14:58:13.000,,"1","5",,,,,,,2024-03-07 14:58:58.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e17f78b7655c7","8aae07328e08b972018e17f78b7555c6","91320583MA1WE93G9D","320000","320500","320583","320583102","1",灭火器前空间留的不够,立即整改,"1","0",2024-03-07 16:09:00.000,,,2024-03-07 16:11:23.000,,"1","5",,,,,,,2024-04-11 14:12:24.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1908c34e73f9","8aae07328e08b972018e1908c34c73f8","91320585MA26YCC43D","320000","320500","320585","320585102","1",压缩机区域设备漏水导致地面湿滑，存在人员滑倒受伤风险。,立即清理地面，确保干燥清洁。,"1","0",2024-03-09 17:00:00.000,,"0303",2024-03-07 21:09:48.000,,"1","1",d02bd687efb64a97b45d8d6e56981727,,"5b470d004fab4e1baac3ceaf516c8d1c",,,,2024-03-07 23:15:46.000,,"20240101030000"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1ba24bf0440c","8aae07328e08b972018e1ba24bec440b","91320592761540407C","320000","320500","320582","320582403","1",配电房绝缘鞋过期未检。,"","1","0",2024-04-08 09:10:00.000,,"0999",2024-03-08 09:16:45.000,张家港市,"1","2","0eeb3ac08ed0493794f3f61711166527",,bc86446724d344748afaba031ce74b99,,,,2024-03-11 13:37:01.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1be8e78d7b7a","8aae07328e08b972018e1be8e78b7b79","913205945642945693","320000","320500","320571","320571491","1",未安装烟雾报警器,安装简易烟感,"1","0",2024-03-20 10:27:00.000,,"0799",2024-03-08 10:33:52.000,独墅湖科教创新区,"1","2","0c8a0f6f6db94d6f816a910bb49d04b0",,c5e411cca84845f5a77a30bf82e1ec96,,,,2024-03-20 15:14:04.000,,"20240101030013"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1bfabd1f2361","8aae07328e08b972018e1bfabd1c2360","91320582703682124L","320000","320500","320582","320582199","1",作业完毕作业场所未打扫,"","1","0",2024-03-08 10:49:00.000,,,2024-03-08 10:53:21.000,,"1","5",,,,,,,2024-03-08 10:54:14.000,,"20240101030003"
2026-03-16 21:01:27.000,"8aae07328e08b972018e1c3265736721","8aae07328e08b972018e1c3265726720","91320582739418851H","320000","320500","320582","320582104","1",手持电动工具不用时要拔插头,"","1","0",2024-03-08 13:52:00.000,,,2024-03-08 11:54:09.000,,"1","5",,,,,,,2024-03-08 11:57:47.000,,"20240101030003"
