"时间戳","社会统一信用代码 主键","企业名称","省","行政区划省","市","行政区划市","区县","行政区划区县","详细地址","国民经济门类","国民经济大类","国民经济中类","国民经济小类","上报状态 1已上报 0未上报","上报时间","上报时间字符串yyyyMMdd","是否规上企业 1 是 0 否","国民经济门类","国民经济大类","国民经济中类","国民经济小类","乡镇/街道","乡镇/街道名称","行业监管大类","是否编辑","是否修改","创建人","创建日期","修改人","修改日期","数据来源","标准地址","经度","纬度","风险报告ID（二次加工，最新一次近两年）","企业安全风险等级,字典：ep_last_level(A、B、C、D)","上报方式","年份标志","生产经营地址","标准地址id"
2026-03-16 18:31:37.000,"913101153246587655",苏州花柬饰品有限公司,江苏省,"320000",苏州市,"320500",张家港市,"320582",张家港市乐余镇乐坤路10号2幢401,C,"24","243","2434","2",,"20240307","0",制造业,文教、工美、体育和娱乐用品制造业,工艺美术及礼仪用品制造,花画工艺品制造,"320582105",乐余镇,E_5,,,,,,,,江苏省苏州市张家港市乐余镇乐坤路10号德濠张家港智造谷2幢,"120.677199","31.925582",,,"1",,,
2026-03-16 18:31:37.000,"91310115569633064L",上海德耐好照明工程有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",浦东新区高翔路526号2幢238A室,G,"59","594","5949","2",,"20240306","0",交通运输、仓储和邮政业,装卸搬运和仓储业,危险品仓储,其他危险品仓储,"320585500",太仓港经济技术开发区,O,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91310115755032959B",索迪斯（中国）企业管理服务有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇牌楼管理区新港中路7号,C,"17","175","1751","0",,"20250222","0",制造业,纺织业,化纤织造及印染精加工,化纤织造加工,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市璜泾镇太仓港,"121.140339","31.684022",,,"2",,,
2026-03-16 18:31:37.000,"913101157970682046",友汇贸易（上海）有限公司,江苏省,"320000",苏州市,"320500",苏州工业园区,"320591",苏州工业园区东旺路7号,C,"34","348","3482","0",,"20250123","1",制造业,通用设备制造业,通用零部件制造,紧固件制造,"320591408",独墅湖科教创新区,E,,,,,,,,江苏省苏州市苏州工业园区娄葑街道东旺路7号,"120.764837","31.287578",,,"2",,,
2026-03-16 18:31:37.000,"91310115MA1HA4LU9H",上海屹然展览展示有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",上海市青浦区香花桥街道崧泽大道6666弄9号,C,"20","201","2011","2",,"20250225","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,锯材加工,"320583110",淀山湖镇,E_5,,,,,,,,江苏省苏州市昆山市淀山湖镇马家厍路8号,"121.001328","31.203949",,,"1",,,
2026-03-16 18:31:37.000,"91310116059359202A",上海楚欧实业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市金山区朱泾镇仙居路218号3幢2710室C座,C,"33","331","3311","2",,"20250310","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320585500",太仓港经济技术开发区,E_4,"0","1",,,,,,江苏省苏州市太仓市浮桥镇九曲社区沪太新路400号,"121.16907","31.61004",,,"1",,,
2026-03-16 18:31:37.000,"913101160747673948",上海朵焱服饰有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",,C,"18","183",,"2",,"20240118","0",制造业,纺织服装、服饰业,服饰制造,,"320585500",太仓港经济技术开发区,E_6,,,,,,,,江苏省苏州市太仓市浮桥镇飞马路98号,"121.26115","31.56167",,,"1",,,
2026-03-16 18:31:37.000,"91310116342207749D",上海凤隽数码科技有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市金山工业区亭卫公路6558号9幢5241室,C,"20","203","2039","2",,"20240412","0",制造业,木材加工和木、竹、藤、棕、草制品业,木质制品制造,软木制品及其他木制品制造,"320585500",太仓港经济技术开发区,E_5,,,,,,,,江苏省苏州市太仓市浮桥镇静江路95号,"121.2024","31.59243",,,"1",,,
2026-03-16 18:31:37.000,"913101165574787813",上海家靓建筑防水材料有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市金山区张堰镇解放街西河沿35号87幢322室,C,"41","419",,"2",,"20240612","0",制造业,其他制造业,其他未列明制造业,,"320585500",太仓港经济技术开发区,E_8,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91310116566526458X",上海雨云木业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇平江路666号,C,"20","201","2019","0",,"20250221","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"2",,,
2026-03-16 18:31:37.000,"91310116570766104C",昆山晖敏精密模具有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",阳光西路199号,C,"33","331","3311","2",,"20250318","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320583111",张浦镇,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91310116631725622P",上海荣顺电子设备有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇茜泾村,C,"35","356","3563","0",,"20250122","1",制造业,专用设备制造业,电子和电工机械专用设备制造,电子元器件与机电组件设备制造,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇银港新村506号,"121.23982","31.55725",,,"2",,,
2026-03-16 18:31:37.000,"91310116MA1J9GFE9P",上海且森国际贸易有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇平江路666号,C,"20","201","2019","0",,"20250221","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,"0","0",,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"2",,,
2026-03-16 18:31:37.000,"91310116MA1JC6CH36",易顺航（上海）建筑劳务工程有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市青浦区练塘镇章练路588弄15号1幢一层4区1156室,C,"33","331","3311","2",,"20240621","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320585111",浏河镇,E_4,,,,,,,,江苏省苏州市太仓市浏河镇新谊西路32号,"121.19557","31.52322",,,"1",,,
2026-03-16 18:31:37.000,"91310117684096057Y",上海昊迈机电有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区甪直镇迎宾西路988号22b,C,"43","439",,"0",,"20250214","0",制造业,金属制品、机械和设备修理业,其他机械和设备修理业,,"320506101",甪直镇,E,,,,,,,,江苏省苏州市吴中区甪直镇迎宾西路988号,"120.824836","31.279462",,,"2",,,
2026-03-16 18:31:37.000,"91310117MA1J1QKBXK",上海允翟木业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",海市松江区小昆山镇港业路158弄2号G100幢,C,"41","419",,"2",,"20240316","0",制造业,其他制造业,其他未列明制造业,,"320585500",太仓港经济技术开发区,E_8,,,,,,,,江苏省苏州市太仓市浮桥镇北牌九路59号,"121.149658","31.607666",,,"1",,,
2026-03-16 18:31:37.000,"91310118051270385Q",上海善宏建筑构件有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",江苏省苏州市太仓市浮桥镇沪太新路400号隆兴钢铁物流园区内西南方位,C,"33","331","3311","0",,"20250311","0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇九曲社区沪太新路400号,"121.16907","31.61004",,,"2",,,
2026-03-16 18:31:37.000,"913101183014005770",上海乾莱包装材料有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",上海市青浦区重固镇赵重公路2278号,C,"22","223","2231","2",,"20250114","0",制造业,造纸和纸制品业,纸制品制造,纸和纸板容器制造,"320509107",汾湖高新区（黎里镇）,E_5,"0","1",,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"913101183987721812",上海慈霞实业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市青浦区朱枫公路3424号1幢2层P区226室,C,"20","201","2019","2",,"20240307","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91310118566594629X",上海郑欣包装材料有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",青浦区青昆路1126弄十一号,C,"20","201","2019","2",,"20240222","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585110",沙溪镇,E_5,,,,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"1",,,
2026-03-16 18:31:37.000,"91310118593142513Q",上海巡洋包装有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",青浦区重固镇大街740号,C,"41","419",,"2",,"20250219","0",制造业,其他制造业,其他未列明制造业,,"320585500",太仓港经济技术开发区,E_8,"0","1",,,,,,江苏省苏州市太仓市浮桥镇元江路8号,"121.166341","31.617134",,,"1",,,
2026-03-16 18:31:37.000,"913101185997585975",上海柏赋家居有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市青浦区沪青平公路1362号1幢1层B区105室,C,"20","202","2029","2",,"20240221","0",制造业,木材加工和木、竹、藤、棕、草制品业,人造板制造,其他人造板制造,"320585501",高新区,E_5,,,,,,,,江苏省苏州市太仓市娄东街道新浏路65号,"121.219572","31.485118",,,"1",,,
2026-03-16 18:31:37.000,"91310118MA7EK2B66F",苏州博钊智能科技有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江区江陵街道采字路111号,C,"35","351",,"2",,"20250319","0",制造业,专用设备制造业,采矿、冶金、建筑专用设备制造,,"320509003",江陵街道,E_4,,,,,,,,江苏省苏州市吴江区江陵街道采字路111号,"120.696442","31.115128",,,"1",,,
2026-03-16 18:31:37.000,"91310120063749449P",上海灵周机械制造有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",,C,"33","332","3329","2",,"20240116","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320585109",双凤镇,E_4,,,,,,,,江苏省苏州市太仓市城厢镇新港西路88号,"121.062134","31.496811",,,"1",,,
2026-03-16 18:31:37.000,"91310120072976256N",上海涵昶实业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市闵行区苏召路1628号,C,"18","183",,"2",,"20250309","0",制造业,纺织服装、服饰业,服饰制造,,"320585500",太仓港经济技术开发区,E_6,"0","1",,,,,,江苏省苏州市太仓市浮桥镇平江路804号,"121.15823","31.6419",,,"1",,,
2026-03-16 18:31:37.000,"9131012032435805X6",上海玉良展览展示服务有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇静江路91号,C,"20","201","2019","0",,"20250303","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇静江路91号,"121.20286","31.59089",,,"2",,,
2026-03-16 18:31:37.000,"91310120MA1HMWX87L",颢居建筑材料（上海）有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇平江路666号,C,"20","201","2019","0",,"20250221","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"2",,,
2026-03-16 18:31:37.000,"91310120MA1HNEAA31",上海牧砼实业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇平江路666号,C,"20","201","2019","0",,"20250221","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,"0","0",,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"2",,,
2026-03-16 18:31:37.000,"91310120MA1HPKP985",上海金椿实业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市奉贤区明城路1088弄7号1-2层,C,"29","292","2921","2",,"20240416","0",制造业,橡胶和塑料制品业,塑料制品业,塑料薄膜制造,"320585500",太仓港经济技术开发区,E_5,,,,,,,,江苏省苏州市太仓市浮桥镇新港中路7号,"121.19976","31.55903",,,"1",,,
2026-03-16 18:31:37.000,"91310120MA1HRN8M58",桂鑫五金制品（上海）有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海市奉贤区奉金路469号4幢3层2716室,C,"33","332","3329","2",,"20250220","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320585105",璜泾镇,E_4,"0","1",,,,,,江苏省苏州市太仓市璜泾镇永安路26号,"121.05323","31.64536",,,"1",,,
2026-03-16 18:31:37.000,"91310120MA1HXMCE5F",上海格尔森木业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",上海闵行区申昆路2377号,C,"20","202","2023","2",,"20240226","0",制造业,木材加工和木、竹、藤、棕、草制品业,人造板制造,刨花板制造,"320585501",高新区,E_5,,,,,,,,江苏省苏州市太仓市娄东街道新浏路65号,"121.219572","31.485118",,,"1",,,
2026-03-16 18:31:37.000,"91310120MA7HRQG219",上海唯宏林新材料科技有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇平江路666号,C,"20","201","2019","0",,"20250221","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,"0","0",,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"2",,,
2026-03-16 18:31:37.000,"91310120MACHG8GW7C",上海吉晟沣模具科技有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",沪太新路89号,C,"36","367",,"2",,"20250116","0",制造业,汽车制造业,汽车零部件及配件制造,,"320585111",浏河镇,E_4,,,,,,,,江苏省苏州市太仓市浏河镇浏南村沪太新路89号,"121.265203","31.490404",,,"1",,,
2026-03-16 18:31:37.000,"91310230133753612G",上海东晓实业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇平江路666号,C,"20","201","2019","0",,"20250221","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"2",,,
2026-03-16 18:31:37.000,"91310230MA1JX9C318",上海戊望实业有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市浮桥镇平江路666号,C,"20","201","2019","0",,"20250221","0",制造业,木材加工和木、竹、藤、棕、草制品业,木材加工,其他木材加工,"320585500",太仓港经济技术开发区,E,,,,,,,,江苏省苏州市太仓市浮桥镇平江路666号,"121.162056","31.637605",,,"2",,,
2026-03-16 18:31:37.000,"913200006821513746",亨特陶业（中国）有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",江苏省吴江区汾安东路199号,C,"30","303","3031","2",,"20250520","1",制造业,非金属矿物制品业,砖瓦、石材等建筑材料制造,粘土砖瓦及建筑砌块制造,"320509107",汾湖高新区（黎里镇）,E_3,,,,,,,,江苏省苏州市吴江区黎里镇汾安东路199号,"120.879471","31.017527",,,"1",,,
2026-03-16 18:31:37.000,"91320000742470853G",苏州超世科技股份有限公司,江苏省,"320000",苏州市,"320500",苏州工业园区,"320591",苏州工业园区钟南街506号,C,"40","404",,"2",,"20250304","0",制造业,仪器仪表制造业,光学仪器制造,,"320591410",高端制造与国际贸易区,E_4,"0","1",,,,,,江苏省苏州市苏州工业园区胜浦街道钟南街506号,"120.750977","31.348343",,,"1",,,
2026-03-16 18:31:37.000,"91320000750025573A",苏州亚科科技股份有限公司,江苏省,"320000",苏州市,"320500",苏州工业园区,"320591",苏州工业园区若水路388号,C,"27","278",,"2",,"20250304","0",制造业,医药制造业,药用辅料及包装材料制造,,"320591410",高端制造与国际贸易区,A,,,,,,,,江苏省苏州市苏州工业园区斜塘街道若水路388号,"120.747429","31.259192",,,"1",,,
2026-03-16 18:31:37.000,"91320000MA21JLYW05",江苏高速公路能源发展有限公司锦丰加油站（子站）,江苏省,"320000",苏州市,"320500",张家港市,"320582",苏州市张家港市锡张高速公路锦丰服务区西区,G,"59","594","5942","2",,"20250131","1",交通运输、仓储和邮政业,装卸搬运和仓储业,危险品仓储,危险化学品仓储,"320582107",冶金园（锦丰镇）,O,"0","1",,,,,,江苏省苏州市张家港市锦丰镇鼎盛村锦丰服务区,"120.693413","31.945275",,,"1",,,
2026-03-16 18:31:37.000,"91320106MA1YDK5906",苏州华融同创科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",江苏省苏州市吴中区甪直镇凌港路7号,C,"38","389","3899","2",,"20250214","0",制造业,电气机械和器材制造业,其他电气机械及器材制造,其他未列明电气机械及器材制造,"320506101",甪直镇,E_4,,,,,,,,江苏省苏州市吴中区甪直镇凌港路7号,"120.813336","31.280811",,,"1",,,
2026-03-16 18:31:37.000,"9132011457590684XJ",安能医疗器械（常熟）有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟经济技术开发区高新技术产业园达明路8号3幢,C,"27","277",,"2",,"20250606","0",制造业,医药制造业,卫生材料及医药用品制造,,"320581007",常福街道,A,,,,,,,,江苏省苏州市常熟市常福街道达明路8号3幢,,,,,"1",,,
2026-03-16 18:31:37.000,"91320116762147367L",苏州环境科技有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",苏州市,C,"41","419",,"2",,"20250226","0",制造业,其他制造业,其他未列明制造业,,"320583400",开发区,E_8,,,,,,,,张家港市金港街道,,,,,"1",,,
2026-03-16 18:31:37.000,"91320205MA1W8EQN3F",磨锐泵业（江苏）有限公司,江苏省,"320000",苏州市,"320500",张家港市,"320582",张家港市金港镇德积长江东路9号,C,"34","348","3481","0",,"20250217","0",制造业,通用设备制造业,通用零部件制造,金属密封件制造,"320582003",德积街道,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"91320205MAD5RU6U8E",苏州亿企激光刀模有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",淀山湖镇北苑路216号,C,"34","349","3499","2",,"20250219","0",制造业,通用设备制造业,其他通用设备制造业,其他未列明通用设备制造业,"320583110",淀山湖镇,E_4,,,,,,,,昆山市淀山湖镇北苑路216号,,,,,"1",,,
2026-03-16 18:31:37.000,"91320281MA1MDBBE4H",苏州辰安信息技术有限公司,江苏省,"320000",苏州市,"320500",苏州工业园区,"320591",中国（江苏）自由贸易试验区苏州片区苏州工业园区扬华路8号B6幢3层,C,"41","419",,"2",,"20250423","0",制造业,其他制造业,其他未列明制造业,,"320591411",金鸡湖商务区,E_8,,,,,,,,江苏省苏州市苏州工业园区娄葑街道扬华路8号B6幢,"120.659808","31.333424",,,"1",,,
2026-03-16 18:31:37.000,"91320301MA1XT4P236",晟科药业（江苏）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区通安镇真北路88号6号楼2楼,C,"35","358","3589","2",,"20250516","0",制造业,专用设备制造业,医疗仪器设备及器械制造,其他医疗设备及器械制造,"320505105",通安镇,E_4,"0","1",,,,,,江苏省苏州市虎丘区通安镇真北路88号苏州大学国家大学科技园（通安园区）6幢,"120.458872","31.385856",,,"1",,,
2026-03-16 18:31:37.000,"91320400074745603C",常州达丰兆茂机械工程有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",常州市金坛区朱林镇金西工业园88号,C,"43","432",,"2",,"20240322","1",制造业,金属制品、机械和设备修理业,通用设备修理,,"320585109",双凤镇,E_4,,,,,,,,江苏省苏州市太仓市陆渡街道新浏路67号,"121.218","31.48321",,,"1",,,
2026-03-16 18:31:37.000,"91320411MA1XPELX73",星空（江苏）无人机研究院有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",太仓市科教新城健雄路20号大学科教园一期11号楼502-L75,C,"37","374","3743","2",,"20240322","0",制造业,铁路、船舶、航空航天和其他运输设备制造业,航空、航天器及设备制造,航天相关设备制造,"320585402",科教新城,H,,,,,,,,江苏省苏州市太仓市城厢镇健雄路20号,"121.133095","31.418633",,,"1",,,
2026-03-16 18:31:37.000,"91320411MACDN4728B",常州昌贝精密机械有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",江苏省常州市新北区西夏墅镇灵山中路26号30幢1室,C,"43","431",,"2",,"20240628","0",制造业,金属制品、机械和设备修理业,金属制品修理,,"320509003",江陵街道,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320412094192006M",苏州元德维康生物医药有限公司,江苏省,"320000",苏州市,"320500",苏州工业园区,"320591",中国（江苏）自由贸易试验区苏州片区苏州工业园区兴浦路333号苏州纳米健康产业园1号楼304室,C,"41","419",,"2",,"20250305","0",制造业,其他制造业,其他未列明制造业,,"320591410",高端制造与国际贸易区,E_8,,,,,,,,江苏省苏州市苏州工业园区胜浦街道兴浦路333号1幢,"120.808016","31.335771",,,"1",,,
2026-03-16 18:31:37.000,"91320412MA1UXQ2BXE",苏州优尼特精密测控设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区滨河路625号2幢201室,C,"40","405",,"0",,"20250306","0",制造业,仪器仪表制造业,衡器制造,,"320505002",狮山横塘街道,E,,,,,,,,江苏省苏州市虎丘区狮山街道滨河路625号2幢,"120.567423","31.286412",,,"2",,,
2026-03-16 18:31:37.000,"91320481MA1YT0T37B",江苏伟宸测控设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区华枫路185号1幢北幢西侧一楼二楼,C,"40","409",,"2",,"20240118","0",制造业,仪器仪表制造业,其他仪器仪表制造业,,"320505004",枫桥街道,E_4,,,,,,,,江苏省苏州市虎丘区枫桥街道华枫路185号1幢,"120.511665","31.304001",,,"1",,,
2026-03-16 18:31:37.000,"91320500056635953M",江苏捷帝机器人股份有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",石田路18号,C,"33","339","3391","2",,"20240131","1",制造业,金属制品业,铸造及其他金属制品制造,黑色金属铸造,"320507111",度假区（阳澄湖镇）,E_4,,,,,,,,相城区石田路,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500553840974R",山景雷特乐橡塑科技（苏州）有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区木渎镇枫江路（金长路）158号,C,"29","292","2929","0",,"20250314","1",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506108",木渎镇,E,,,,,,,,江苏省苏州市吴中区木渎镇金长路158号,"120.536903","31.269422",,,"2",,,
